,ma120,ma120_slope,ma20,ma20_slope,ma5,ma5_slope,ma60,ma60_slope,weighted_avg,날짜,종목명,종목코드,주식_종가
799,0.0,0.0,0.0,0.0,3643.0,0.0,0.0,0.0,0.0,2021.05.26,시노펙스,025320,3635
800,0.0,0.0,0.0,0.0,3643.0,0.002744990392533626,0.0,0.0,0.001784243755146857,2021.05.25,시노펙스,025320,3620
801,0.0,0.0,0.0,0.0,3653.0,0.0021899808376676703,0.0,0.0,0.0014234875444839856,2021.05.24,시노펙스,025320,3610
802,0.0,0.0,0.0,0.0,3661.0,-0.006009287080032778,0.0,0.0,-0.0039060366020213055,2021.05.21,시노펙스,025320,3755
803,0.0,0.0,0.0,0.0,3639.0,0.00741962077493817,0.0,0.0,0.004822753503709811,2021.05.20,시노펙스,025320,3595
804,0.0,0.0,0.0,0.0,3666.0,0.007910529187124931,0.0,0.0,0.005141843971631205,2021.05.18,시노펙스,025320,3635
805,0.0,0.0,0.0,0.0,3695.0,-1.0,0.0,0.0,-0.65,2021.05.17,시노펙스,025320,3670
806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.14,시노펙스,025320,3650
807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.13,시노펙스,025320,3645
808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.12,시노펙스,025320,3730
809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.11,시노펙스,025320,3780
810,0.0,0.0,5327.5,-0.005255748474894416,5476.0,0.0003652300949598247,0.0,0.0,-0.0008137501332549971,2021.06.22,모나리자,012690,5480
811,0.0,0.0,5299.5,-0.0052363430512312485,5478.0,0.001095290251916758,0.0,0.0,-0.00033532994650035703,2021.06.21,모나리자,012690,5430
812,0.0,0.0,5271.75,-0.004078342106511121,5484.0,-0.0032822757111597373,0.0,0.0,-0.0029491476335560536,2021.06.18,모나리자,012690,5480
813,0.0,0.0,5250.25,-0.0034284081710394742,5466.0,-0.0062202707647274055,0.0,0.0,-0.004728857631280709,2021.06.17,모나리자,012690,5500
814,0.0,0.0,5232.25,-0.0032490802236131685,5432.0,-0.007731958762886598,0.0,0.0,-0.005675589240598923,2021.06.16,모나리자,012690,5490
815,0.0,0.0,5215.25,-0.0028761804323857916,5390.0,-0.0055658627087198514,0.0,0.0,-0.004193046847145062,2021.06.15,모나리자,012690,5490
816,0.0,0.0,5200.25,-0.0019229844719003894,5360.0,-0.0014925373134328358,0.0,0.0,-0.0013547461481114211,2021.06.14,모나리자,012690,5460
817,0.0,0.0,5190.25,-0.0015413515726602765,5352.0,-0.002242152466367713,0.0,0.0,-0.0017656694176710688,2021.06.11,모나리자,012690,5390
818,0.0,0.0,5182.25,-0.0008683486902407256,5340.0,-0.00149812734082397,0.0,0.0,-0.0011474525095837257,2021.06.10,모나리자,012690,5330
819,0.0,0.0,5177.75,-0.0007725363333494278,5332.0,0.0,0.0,0.0,-0.00015450726666988557,2021.06.09,모나리자,012690,5280
820,0.0,0.0,5173.75,-1.0,5332.0,-0.0033758439609902473,0.0,0.0,-0.20219429857464366,2021.06.08,모나리자,012690,5340
821,0.0,0.0,0.0,0.0,5314.0,-0.011667293940534437,0.0,0.0,-0.007583741061347384,2021.06.07,모나리자,012690,5420
822,0.0,0.0,0.0,0.0,5252.0,-0.009900990099009901,0.0,0.0,-0.006435643564356436,2021.06.04,모나리자,012690,5330
823,0.0,0.0,0.0,0.0,5200.0,-0.006923076923076923,0.0,0.0,-0.0045000000000000005,2021.06.03,모나리자,012690,5290
824,0.0,0.0,0.0,0.0,5164.0,-0.010069713400464756,0.0,0.0,-0.006545313710302092,2021.06.02,모나리자,012690,5280
825,0.0,0.0,0.0,0.0,5112.0,-0.012910798122065728,0.0,0.0,-0.008392018779342723,2021.06.01,모나리자,012690,5250
826,0.0,0.0,0.0,0.0,5046.0,-0.00931430836305985,0.0,0.0,-0.006054300435988902,2021.05.31,모나리자,012690,5110
827,0.0,0.0,0.0,0.0,4999.0,-0.0008001600320064013,0.0,0.0,-0.0005201040208041609,2021.05.28,모나리자,012690,5070
828,0.0,0.0,0.0,0.0,4995.0,0.0012012012012012011,0.0,0.0,0.0007807807807807808,2021.05.27,모나리자,012690,5110
829,0.0,0.0,0.0,0.0,5001.0,0.005198960207958408,0.0,0.0,0.0033793241351729652,2021.05.26,모나리자,012690,5020
830,0.0,0.0,0.0,0.0,5027.0,0.010741993236522777,0.0,0.0,0.006982295603739805,2021.05.25,모나리자,012690,4920
831,0.0,0.0,0.0,0.0,5081.0,0.015154497146231056,0.0,0.0,0.009850423145050188,2021.05.24,모나리자,012690,4875
832,0.0,0.0,0.0,0.0,5158.0,0.006979449398991857,0.0,0.0,0.004536642109344707,2021.05.21,모나리자,012690,5050
833,0.0,0.0,0.0,0.0,5194.0,0.003850596842510589,0.0,0.0,0.0025028879476318828,2021.05.20,모나리자,012690,5140
834,0.0,0.0,0.0,0.0,5214.0,0.0019179133103183737,0.0,0.0,0.001246643651706943,2021.05.18,모나리자,012690,5150
835,0.0,0.0,0.0,0.0,5224.0,-1.0,0.0,0.0,-0.65,2021.05.17,모나리자,012690,5190
836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.14,모나리자,012690,5260
837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.13,모나리자,012690,5230
838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.12,모나리자,012690,5240
839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.11,모나리자,012690,5200
840,0.0,0.0,1571.0,-0.00429662635264163,1603.0,0.008733624454148471,0.0,0.0,0.0048175306246681805,2021.06.22,티웨이홀딩스,004870,1550
841,0.0,0.0,1564.25,-0.005593735016781205,1617.0,0.016079158936301793,0.0,0.0,0.009332706305239925,2021.06.21,티웨이홀딩스,004870,1540
842,0.0,0.0,1555.5,-0.007393121182899389,1643.0,0.007912355447352405,0.0,0.0,0.003664406804199186,2021.06.18,티웨이홀딩스,004870,1625
843,0.0,0.0,1544.0,-0.007933937823834197,1656.0,0.0006038647342995169,0.0,0.0,-0.0011942754874721536,2021.06.17,티웨이홀딩스,004870,1655
844,0.0,0.0,1531.75,-0.00832381263260976,1657.0,0.008449004224502113,0.0,0.0,0.0038270902194044217,2021.06.16,티웨이홀딩스,004870,1645
845,0.0,0.0,1519.0,-0.006254114549045424,1671.0,-0.011968880909634948,0.0,0.0,-0.009030595501071801,2021.06.15,티웨이홀딩스,004870,1620
846,0.0,0.0,1509.5,-0.008777740973832394,1651.0,-0.01635372501514234,0.0,0.0,-0.012385469454609,2021.06.14,티웨이홀딩스,004870,1670
847,0.0,0.0,1496.25,-0.010025062656641603,1624.0,-0.01539408866995074,0.0,0.0,-0.0120111701667963,2021.06.11,티웨이홀딩스,004870,1690
848,0.0,0.0,1481.25,-0.008776371308016877,1599.0,-0.009380863039399626,0.0,0.0,-0.007852835237213134,2021.06.10,티웨이홀딩스,004870,1660
849,0.0,0.0,1468.25,-0.010386514558147455,1584.0,-0.019570707070707072,0.0,0.0,-0.014798262507589088,2021.06.09,티웨이홀딩스,004870,1715
850,0.0,0.0,1453.0,-1.0,1553.0,-0.00901481004507405,0.0,0.0,-0.20585962652929815,2021.06.08,티웨이홀딩스,004870,1520
851,0.0,0.0,0.0,0.0,1539.0,-0.008447043534762833,0.0,0.0,-0.0054905782975958415,2021.06.07,티웨이홀딩스,004870,1535
852,0.0,0.0,0.0,0.0,1526.0,-0.01507208387942333,0.0,0.0,-0.009796854521625164,2021.06.04,티웨이홀딩스,004870,1565
853,0.0,0.0,0.0,0.0,1503.0,-0.014637391882900865,0.0,0.0,-0.009514304723885562,2021.06.03,티웨이홀딩스,004870,1585
854,0.0,0.0,0.0,0.0,1481.0,-0.016205266711681297,0.0,0.0,-0.010533423362592843,2021.06.02,티웨이홀딩스,004870,1560
855,0.0,0.0,0.0,0.0,1457.0,-0.004804392587508579,0.0,0.0,-0.0031228551818805765,2021.06.01,티웨이홀딩스,004870,1450
856,0.0,0.0,0.0,0.0,1450.0,-0.014482758620689656,0.0,0.0,-0.009413793103448276,2021.05.31,티웨이홀딩스,004870,1470
857,0.0,0.0,0.0,0.0,1429.0,-0.007697690692792162,0.0,0.0,-0.005003498950314905,2021.05.28,티웨이홀딩스,004870,1450
858,0.0,0.0,0.0,0.0,1418.0,-0.009167842031029619,0.0,0.0,-0.005959097320169252,2021.05.27,티웨이홀딩스,004870,1475
859,0.0,0.0,0.0,0.0,1405.0,-0.0071174377224199285,0.0,0.0,-0.004626334519572953,2021.05.26,티웨이홀딩스,004870,1440
860,0.0,0.0,0.0,0.0,1395.0,0.002150537634408602,0.0,0.0,0.0013978494623655914,2021.05.25,티웨이홀딩스,004870,1415
861,0.0,0.0,0.0,0.0,1398.0,0.005722460658082976,0.0,0.0,0.0037195994277539344,2021.05.24,티웨이홀딩스,004870,1365
862,0.0,0.0,0.0,0.0,1406.0,-0.0007112375533428165,0.0,0.0,-0.0004623044096728308,2021.05.21,티웨이홀딩스,004870,1395
863,0.0,0.0,0.0,0.0,1405.0,-0.0014234875444839859,0.0,0.0,-0.0009252669039145909,2021.05.20,티웨이홀딩스,004870,1410
864,0.0,0.0,0.0,0.0,1403.0,0.002851033499643621,0.0,0.0,0.0018531717747683537,2021.05.18,티웨이홀딩스,004870,1390
865,0.0,0.0,0.0,0.0,1407.0,-1.0,0.0,0.0,-0.65,2021.05.17,티웨이홀딩스,004870,1430
866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.14,티웨이홀딩스,004870,1405
867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.13,티웨이홀딩스,004870,1390
868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.12,티웨이홀딩스,004870,1400
869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.11,티웨이홀딩스,004870,1410
870,0.0,0.0,13347.5,-0.00037460198539052256,13310.0,0.0015026296018031556,0.0,0.0,0.0009017888440939466,2021.06.22,씨앤지하이테크,264660,13250
871,0.0,0.0,13342.5,-0.0005621135469364812,13330.0,0.0007501875468867217,0.0,0.0,0.0003751991960890729,2021.06.21,씨앤지하이테크,264660,13300
872,0.0,0.0,13335.0,-0.0005624296962879641,13340.0,0.0,0.0,0.0,-0.00011248593925759282,2021.06.18,씨앤지하이테크,264660,13400
873,0.0,0.0,13327.5,-0.00037516413430876007,13340.0,0.0,0.0,0.0,-7.503282686175202e-05,2021.06.17,씨앤지하이테크,264660,13300
874,0.0,0.0,13322.5,0.0,13340.0,0.0,0.0,0.0,0.0,2021.06.16,씨앤지하이테크,264660,13300
875,0.0,0.0,13322.5,-0.0003753049352598987,13340.0,0.0014992503748125937,0.0,0.0,0.0008994517565762062,2021.06.15,씨앤지하이테크,264660,13350
876,0.0,0.0,13317.5,-0.0007508916838746011,13360.0,0.0014970059880239522,0.0,0.0,0.0008228755554406488,2021.06.14,씨앤지하이테크,264660,13350
877,0.0,0.0,13307.5,-0.0020665038512117226,13380.0,0.0014947683109118087,0.0,0.0,0.0005582986318503312,2021.06.11,씨앤지하이테크,264660,13400
878,0.0,0.0,13280.0,-0.00018825301204819278,13400.0,0.004477611940298508,0.0,0.0,0.0028727971587843917,2021.06.10,씨앤지하이테크,264660,13300
879,0.0,0.0,13277.5,0.0009414422895876483,13460.0,0.002228826151560178,0.0,0.0,0.0016370254564316456,2021.06.09,씨앤지하이테크,264660,13300
880,0.0,0.0,13290.0,-1.0,13490.0,-0.0014825796886582653,0.0,0.0,-0.2009636767976279,2021.06.08,씨앤지하이테크,264660,13450
881,0.0,0.0,0.0,0.0,13470.0,-0.002969561989606533,0.0,0.0,-0.0019302152932442465,2021.06.07,씨앤지하이테크,264660,13450
882,0.0,0.0,0.0,0.0,13430.0,-0.004467609828741623,0.0,0.0,-0.002903946388682055,2021.06.04,씨앤지하이테크,264660,13500
883,0.0,0.0,0.0,0.0,13370.0,-0.005983545250560957,0.0,0.0,-0.0038893044128646224,2021.06.03,씨앤지하이테크,264660,13600
884,0.0,0.0,0.0,0.0,13290.0,-0.0030097817908201654,0.0,0.0,-0.0019563581640331075,2021.06.02,씨앤지하이테크,264660,13450
885,0.0,0.0,0.0,0.0,13250.0,-0.0030188679245283017,0.0,0.0,-0.0019622641509433963,2021.06.01,씨앤지하이테크,264660,13350
886,0.0,0.0,0.0,0.0,13210.0,-0.001514004542013626,0.0,0.0,-0.000984102952308857,2021.05.31,씨앤지하이테크,264660,13250
887,0.0,0.0,0.0,0.0,13190.0,0.000758150113722517,0.0,0.0,0.0004927975739196361,2021.05.28,씨앤지하이테크,264660,13200
888,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,0.0,2021.05.27,씨앤지하이테크,264660,13200
889,0.0,0.0,0.0,0.0,13200.0,0.0007575757575757576,0.0,0.0,0.0004924242424242425,2021.05.26,씨앤지하이테크,264660,13250
890,0.0,0.0,0.0,0.0,13210.0,0.001514004542013626,0.0,0.0,0.000984102952308857,2021.05.25,씨앤지하이테크,264660,13150
891,0.0,0.0,0.0,0.0,13230.0,0.0,0.0,0.0,0.0,2021.05.24,씨앤지하이테크,264660,13150
892,0.0,0.0,0.0,0.0,13230.0,-0.006046863189720333,0.0,0.0,-0.003930461073318217,2021.05.21,씨앤지하이테크,264660,13250
893,0.0,0.0,0.0,0.0,13150.0,0.0007604562737642585,0.0,0.0,0.000494296577946768,2021.05.20,씨앤지하이테크,264660,13200
894,0.0,0.0,0.0,0.0,13160.0,0.003799392097264438,0.0,0.0,0.002469604863221885,2021.05.18,씨앤지하이테크,264660,13300
895,0.0,0.0,0.0,0.0,13210.0,-1.0,0.0,0.0,-0.65,2021.05.17,씨앤지하이테크,264660,13250
896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.14,씨앤지하이테크,264660,13150
897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.13,씨앤지하이테크,264660,12850
898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.12,씨앤지하이테크,264660,13250
899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.11,씨앤지하이테크,264660,13550
900,0.0,0.0,44095.0,-0.004875836262614809,46300.0,-0.006695464362850972,0.0,0.0,-0.005327219088376094,2021.06.22,삼화왕관,004450,46300
901,0.0,0.0,43880.0,-0.004899726526891523,45990.0,-0.009349858664927158,0.0,0.0,-0.007057353437580957,2021.06.21,삼화왕관,004450,46350
902,0.0,0.0,43665.0,-0.005152868430092752,45560.0,-0.010316066725197541,0.0,0.0,-0.007736017057396953,2021.06.18,삼화왕관,004450,46550
903,0.0,0.0,43440.0,-0.004546500920810313,45090.0,-0.009314703925482368,0.0,0.0,-0.006963857735725602,2021.06.17,삼화왕관,004450,46000
904,0.0,0.0,43242.5,-0.005261027923917442,44670.0,-0.010969330646966645,0.0,0.0,-0.008182270505311808,2021.06.16,삼화왕관,004450,46300
905,0.0,0.0,43015.0,-0.003603394164826223,44180.0,-0.0047532820280669985,0.0,0.0,-0.003810312151208794,2021.06.15,삼화왕관,004450,44750
906,0.0,0.0,42860.0,-0.0027998133457769483,43970.0,-0.0022742779167614284,0.0,0.0,-0.002038243315050318,2021.06.14,삼화왕관,004450,44200
907,0.0,0.0,42740.0,-0.0031586335985025736,43870.0,-0.00250740825165261,0.0,0.0,-0.0022615420832747114,2021.06.11,삼화왕관,004450,44200
908,0.0,0.0,42605.0,-0.002581856589602159,43760.0,-0.0009140767824497258,0.0,0.0,-0.0011105212265127536,2021.06.10,삼화왕관,004450,43900
909,0.0,0.0,42495.0,-0.0023532180256500765,43720.0,-0.0022872827081427266,0.0,0.0,-0.0019573773654227877,2021.06.09,삼화왕관,004450,43850
910,0.0,0.0,42395.0,-1.0,43620.0,-0.0041265474552957355,0.0,0.0,-0.20268225584594224,2021.06.08,삼화왕관,004450,43700
911,0.0,0.0,0.0,0.0,43440.0,-0.006445672191528545,0.0,0.0,-0.004189686924493554,2021.06.07,삼화왕관,004450,43700
912,0.0,0.0,0.0,0.0,43160.0,-0.006719184430027804,0.0,0.0,-0.004367469879518073,2021.06.04,삼화왕관,004450,43650
913,0.0,0.0,0.0,0.0,42870.0,-0.007697690692792162,0.0,0.0,-0.005003498950314905,2021.06.03,삼화왕관,004450,43700
914,0.0,0.0,0.0,0.0,42540.0,-0.0061118946873530795,0.0,0.0,-0.003972731546779502,2021.06.02,삼화왕관,004450,43350
915,0.0,0.0,0.0,0.0,42280.0,-0.003784295175023652,0.0,0.0,-0.0024597918637653737,2021.06.01,삼화왕관,004450,42800
916,0.0,0.0,0.0,0.0,42120.0,-0.0011870845204178537,0.0,0.0,-0.0007716049382716049,2021.05.31,삼화왕관,004450,42300
917,0.0,0.0,0.0,0.0,42070.0,-0.0007130972189208462,0.0,0.0,-0.00046351319229855005,2021.05.28,삼화왕관,004450,42200
918,0.0,0.0,0.0,0.0,42040.0,0.0,0.0,0.0,0.0,2021.05.27,삼화왕관,004450,42050
919,0.0,0.0,0.0,0.0,42040.0,-0.0014272121788772598,0.0,0.0,-0.0009276879162702188,2021.05.26,삼화왕관,004450,42050
920,0.0,0.0,0.0,0.0,41980.0,-0.0016674606955693187,0.0,0.0,-0.0010838494521200571,2021.05.25,삼화왕관,004450,42000
921,0.0,0.0,0.0,0.0,41910.0,-0.0011930326890956812,0.0,0.0,-0.0007754712479121929,2021.05.24,삼화왕관,004450,42050
922,0.0,0.0,0.0,0.0,41860.0,-0.0026278069756330625,0.0,0.0,-0.0017080745341614906,2021.05.21,삼화왕관,004450,42050
923,0.0,0.0,0.0,0.0,41750.0,-0.0016766467065868263,0.0,0.0,-0.001089820359281437,2021.05.20,삼화왕관,004450,42050
924,0.0,0.0,0.0,0.0,41680.0,0.0004798464491362764,0.0,0.0,0.00031190019193857966,2021.05.18,삼화왕관,004450,41750
925,0.0,0.0,0.0,0.0,41700.0,-1.0,0.0,0.0,-0.65,2021.05.17,삼화왕관,004450,41650
926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.14,삼화왕관,004450,41800
927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.13,삼화왕관,004450,41500
928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.12,삼화왕관,004450,41700
929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.11,삼화왕관,004450,41850
930,0.0,0.0,9730.0,0.00025693730729701953,9334.0,0.0064281122776944505,0.0,0.0,0.004229660441960797,2021.06.22,백산,035150,9000
931,0.0,0.0,9732.5,0.0020549704597996403,9394.0,0.00468384074941452,0.0,0.0,0.003455490579079366,2021.06.21,백산,035150,9000
932,0.0,0.0,9752.5,0.0007177646757241733,9438.0,-0.0025429116338207248,0.0,0.0,-0.0015093396268386365,2021.06.18,백산,035150,9530
933,0.0,0.0,9759.5,0.002356678108509657,9414.0,-0.004461440407903123,0.0,0.0,-0.0024286006434350985,2021.06.17,백산,035150,9590
934,0.0,0.0,9782.5,0.0005622284692052134,9372.0,0.003201024327784891,0.0,0.0,0.002193111506901222,2021.06.16,백산,035150,9550
935,0.0,0.0,9788.0,0.00234981610134859,9402.0,0.012975962561157201,0.0,0.0,0.008904338885021899,2021.06.15,백산,035150,9300
936,0.0,0.0,9811.0,0.003210681887677097,9524.0,0.012179756404871903,0.0,0.0,0.008558978040702157,2021.06.14,백산,035150,9220
937,0.0,0.0,9842.5,0.0018796037592075183,9640.0,0.016390041493775934,0.0,0.0,0.011029447722795863,2021.06.11,백산,035150,9410
938,0.0,0.0,9861.0,0.0029915830037521548,9798.0,0.019799959175341907,0.0,0.0,0.013468290064722669,2021.06.10,백산,035150,9380
939,0.0,0.0,9890.5,0.0035387493048885292,9992.0,0.021016813450760608,0.0,0.0,0.014368678603972103,2021.06.09,백산,035150,9700
940,0.0,0.0,9925.5,-1.0,10202.0,0.023328759066849638,0.0,0.0,-0.18483630660654773,2021.06.08,백산,035150,9910
941,0.0,0.0,0.0,0.0,10440.0,0.009578544061302681,0.0,0.0,0.006226053639846743,2021.06.07,백산,035150,9800
942,0.0,0.0,0.0,0.0,10540.0,-0.0028462998102466793,0.0,0.0,-0.0018500948766603416,2021.06.04,백산,035150,10200
943,0.0,0.0,0.0,0.0,10510.0,-0.01807802093244529,0.0,0.0,-0.01175071360608944,2021.06.03,백산,035150,10350
944,0.0,0.0,0.0,0.0,10320.0,-0.032751937984496125,0.0,0.0,-0.02128875968992248,2021.06.02,백산,035150,10750
945,0.0,0.0,0.0,0.0,9982.0,-0.04107393307954318,0.0,0.0,-0.026698056501703066,2021.06.01,백산,035150,11100
946,0.0,0.0,0.0,0.0,9572.0,-0.01880484747179273,0.0,0.0,-0.012223150856665274,2021.05.31,백산,035150,10300
947,0.0,0.0,0.0,0.0,9392.0,-0.008091993185689948,0.0,0.0,-0.005259795570698466,2021.05.28,백산,035150,10050
948,0.0,0.0,0.0,0.0,9316.0,0.013954486904250751,0.0,0.0,0.00907041648776299,2021.05.27,백산,035150,9400
949,0.0,0.0,0.0,0.0,9446.0,0.012703789964005929,0.0,0.0,0.008257463476603855,2021.05.26,백산,035150,9060
950,0.0,0.0,0.0,0.0,9566.0,0.014844240016725904,0.0,0.0,0.009648756010871838,2021.05.25,백산,035150,9050
951,0.0,0.0,0.0,0.0,9708.0,0.009270704573547589,0.0,0.0,0.006025957972805933,2021.05.24,백산,035150,9400
952,0.0,0.0,0.0,0.0,9798.0,0.0022453561951418658,0.0,0.0,0.0014594815268422128,2021.05.21,백산,035150,9670
953,0.0,0.0,0.0,0.0,9820.0,-0.001629327902240326,0.0,0.0,-0.0010590631364562118,2021.05.20,백산,035150,10050
954,0.0,0.0,0.0,0.0,9804.0,0.015095879232966136,0.0,0.0,0.009812321501427988,2021.05.18,백산,035150,9660
955,0.0,0.0,0.0,0.0,9952.0,-1.0,0.0,0.0,-0.65,2021.05.17,백산,035150,9760
956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.14,백산,035150,9850
957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.13,백산,035150,9780
958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.12,백산,035150,9970
959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.11,백산,035150,10400
960,0.0,0.0,32807.5,-0.015240417587441896,35770.0,-0.0061504053676265024,0.0,0.0,-0.007045847006445606,2021.06.22,피엔에이치테크,239890,35900
961,0.0,0.0,32307.5,-0.015863189661843226,35550.0,-0.004219409282700422,0.0,0.0,-0.005915253966123919,2021.06.21,피엔에이치테크,239890,36150
962,0.0,0.0,31795.0,-0.01674791633904702,35400.0,-0.010734463276836158,0.0,0.0,-0.010326984397752908,2021.06.18,피엔에이치테크,239890,36350
963,0.0,0.0,31262.5,-0.017672930827668933,35020.0,-0.013706453455168474,0.0,0.0,-0.012443780911393296,2021.06.17,피엔에이치테크,239890,36750
964,0.0,0.0,30710.0,-0.012780853142298926,34540.0,0.0052113491603937466,0.0,0.0,0.0008312063257961497,2021.06.16,피엔에이치테크,239890,33700
965,0.0,0.0,30317.5,-0.01599736125999835,34720.0,0.006336405529953917,0.0,0.0,0.0009191913424703765,2021.06.15,피엔에이치테크,239890,34800
966,0.0,0.0,29832.5,-0.015251822676611078,34940.0,-0.011448196908986834,0.0,0.0,-0.010491692526163658,2021.06.14,피엔에이치테크,239890,35400
967,0.0,0.0,29377.5,-0.014722151306271806,34540.0,-0.006079907353792704,0.0,0.0,-0.0068963700412196195,2021.06.11,피엔에이치테크,239890,34450
968,0.0,0.0,28945.0,-0.013992053895318707,34330.0,-0.00466064666472473,0.0,0.0,-0.005827831111134817,2021.06.10,피엔에이치테크,239890,34350
969,0.0,0.0,28540.0,-0.01296426068675543,34170.0,-0.02224173251390108,0.0,0.0,-0.01704997827138679,2021.06.09,피엔에이치테크,239890,34600
970,0.0,0.0,28170.0,-1.0,33410.0,-0.04010775217000898,0.0,0.0,-0.22607003891050587,2021.06.08,피엔에이치테크,239890,35900
971,0.0,0.0,0.0,0.0,32070.0,-0.03897723729342064,0.0,0.0,-0.025335204240723417,2021.06.07,피엔에이치테크,239890,33400
972,0.0,0.0,0.0,0.0,30820.0,-0.04153147306943543,0.0,0.0,-0.02699545749513303,2021.06.04,피엔에이치테크,239890,33400
973,0.0,0.0,0.0,0.0,29540.0,-0.04468517264725796,0.0,0.0,-0.029045362220717675,2021.06.03,피엔에이치테크,239890,33550
974,0.0,0.0,0.0,0.0,28220.0,-0.031537916371367825,0.0,0.0,-0.020499645641389088,2021.06.02,피엔에이치테크,239890,30800
975,0.0,0.0,0.0,0.0,27330.0,-0.024149286498353458,0.0,0.0,-0.015697036223929747,2021.06.01,피엔에이치테크,239890,29200
976,0.0,0.0,0.0,0.0,26670.0,-0.009373828271466067,0.0,0.0,-0.006092988376452944,2021.05.31,피엔에이치테크,239890,27150
977,0.0,0.0,0.0,0.0,26420.0,-0.00984102952308857,0.0,0.0,-0.006396669190007571,2021.05.28,피엔에이치테크,239890,27000
978,0.0,0.0,0.0,0.0,26160.0,-0.0095565749235474,0.0,0.0,-0.00621177370030581,2021.05.27,피엔에이치테크,239890,26950
979,0.0,0.0,0.0,0.0,25910.0,-0.0038595137012736396,0.0,0.0,-0.0025086839058278657,2021.05.26,피엔에이치테크,239890,26350
980,0.0,0.0,0.0,0.0,25810.0,-0.006199147617202635,0.0,0.0,-0.004029445951181713,2021.05.25,피엔에이치테크,239890,25900
981,0.0,0.0,0.0,0.0,25650.0,0.0031189083820662767,0.0,0.0,0.00202729044834308,2021.05.24,피엔에이치테크,239890,25900
982,0.0,0.0,0.0,0.0,25730.0,0.000777302759424796,0.0,0.0,0.0005052467936261174,2021.05.21,피엔에이치테크,239890,25700
983,0.0,0.0,0.0,0.0,25750.0,0.004271844660194175,0.0,0.0,0.0027766990291262137,2021.05.20,피엔에이치테크,239890,25700
984,0.0,0.0,0.0,0.0,25860.0,0.010440835266821345,0.0,0.0,0.006786542923433875,2021.05.18,피엔에이치테크,239890,25850
985,0.0,0.0,0.0,0.0,26130.0,-1.0,0.0,0.0,-0.65,2021.05.17,피엔에이치테크,239890,25100
986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.14,피엔에이치테크,239890,26300
987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.13,피엔에이치테크,239890,25800
988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.12,피엔에이치테크,239890,26250
989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.05.11,피엔에이치테크,239890,27200
